-15.106,-7.3231,6.8458,5.797,18.289,-6.6453,0.48543,28.671,-5.6392,-5.9767,-13.653,2.6218,-38.526,-29.806,8.6841,-4.2457,-9.6823
1.3085,5.9971,-6.879,-6.9775,-4.2809,16.312,35.905,5.0263,0.055204,-12.259,0.84596,-20.246,-4.3197,11.684,14.52,11.919,-15.666
7.9934,3.4966,1.0808,-2.0072,2.9538,4.1019,-4.8416,6.2592,-29.514,-5.6553,-8.0351,14.013,-1.4035,-7.5401,-18.388,-7.5839,16.789
19.833,6.408,-32.302,-4.7339,12.802,-3.8188,1.5233,-24.774,29.651,4.2079,-3.8539,-13.771,-29.049,2.6365,1.762,-7.1086,16.479
-8.1381,7.4939,8.3813,13.222,2.1101,-25.924,23.194,-9.6999,-9.597,-5.1276,18.998,-6.3953,8.9958,4.3769,-12.996,-18.543,-9.371
9.8809,40.272,-4.3068,6.0191,-5.8745,3.2715,-12.346,44.528,-5.3426,-0.39442,10.07,3.0388,17.806,-18.828,10.423,2.5448,-7.4347
9.8814,-1.5077,19.491,-4.6472,-10.173,13.879,1.7138,-9.5922,7.8009,13.186,-18.301,-21.328,-4.893,-10.633,37.624,-6.9515,-2.3709
1.1156,17.749,-29.869,7.4627,-16.777,-9.4442,12.603,4.2,13.892,11.206,42.682,-10.02,-4.0485,9.8734,3.4112,-2.9012,11.764
-20.771,6.4139,-16.658,4.4903,24.143,-13.808,16.434,-18.284,-1.9324,17.39,15.499,19.812,-16.493,6.4495,-4.0579,18.863,-24.906
-2.0446,-1.2758,13.958,-16.714,32.028,-3.3052,-4.2931,-16.573,-3.0488,-14.021,13.625,5.2238,11.465,9.9863,-0.82365,-7.1037,21.641
36.875,-4.1905,-18.426,2.5565,35.233,21.16,-8.8924,6.6512,-2.023,-17.559,-5.0354,-6.1286,-27.26,-8.5992,8.3483,12.922,-14.082
9.2711,11.441,15.802,27.14,7.2239,16.271,-2.8315,22.666,-10.312,2.2357,10.254,-4.9959,-18.318,1.6585,-17.197,19.983,-7.1724
-18.192,22.348,8.0982,1.0679,2.6335,-0.49796,-11.397,-26.816,-9.3113,-19.864,-10.438,-7.3363,-5.8353,10.26,-18.089,-26.084,6.9906
-0.40087,-34.986,-4.9796,5.7925,-20.078,5.389,-11.678,-1.5672,17.609,-24.721,15.607,7.5229,-0.16033,13.066,1.9068,6.6461,19.071
-11.332,5.2648,8.9628,15.741,-16.536,-8.7447,8.4687,-7.1269,-5.7483,-3.7581,-3.1549,17.835,-22.211,-22.412,12.573,-30.575,6.0878
6.6153,-4.7849,9.9191,-2.1568,5.2727,-10.231,-19.985,-8.9622,6.716,13.209,1.9466,22.933,0.044619,12.458,8.9224,-9.1496,-2.66
-22.257,-28.551,-9.8541,4.4645,11.889,5.2964,11.72,5.3048,10.977,1.5748,0.28686,-6.9116,-10.148,10.155,1.2523,5.4047,-0.38225
-7.6024,27.397,-19.536,9.5537,-0.82359,-15.168,21.338,-8.9758,-8.305,-20.858,-10.904,20.242,17.69,-7.8695,2.5537,7.5857,-7.3718
-9.3447,6.6598,-0.1858,14.579,-8.0681,17.144,-11.853,20.089,36.461,23.671,-13.55,-3.6958,-0.5566,1.0833,10.583,-0.33557,19.877
10.373,7.9877,-2.4944,4.0888,-4.4182,-16.15,9.7212,-1.6581,-5.3392,18.573,22.388,28.07,-7.7163,20.202,-3.3773,9.0329,-29.204
-4.1707,-28.635,5.2169,10.205,-4.1063,-10.559,-13.91,13.156,3.8571,-25.505,2.0931,10.811,16.859,-25.251,12.879,9.3617,14.714
-22.117,15.249,-9.4047,-5.9837,19.229,20.852,-7.3697,-17.397,-2.8878,16.538,11.322,10.899,-12.889,-8.7641,-0.69331,23.878,19.475
-0.39232,19.417,-7.3912,-25.152,5.453,-12.123,-15.274,18.913,-21.448,9.035,-10.676,0.4702,-6.6209,5.6948,4.9892,-9.7887,-11.035
-26.178,28.002,32.035,-26.85,29.22,13.514,-32.499,5.532,1.0031,14.397,6.207,9.6367,-23.37,-3.4912,-1.6637,0.62774,-0.75378
-1.2719,-3.0767,-4.7231,11.461,10.912,-12.162,-15.387,-9.3197,-4.5779,-4.8151,7.5961,-15.705,10.386,0.50269,-14.42,-0.37488,-11.964
16.982,-3.2764,25.192,-2.7966,-7.1795,6.3098,14.3,4.7429,20.189,-0.29639,10.364,9.0192,16.334,-37.078,-13.766,-18.844,6.7089
-16.853,-3.825,-26.947,3.7545,12.597,-5.712,6.701,12.028,4.8392,4.5668,8.9579,21.87,9.8983,23.613,-12.947,13.002,-25.59
-15.378,1.7295,15.658,3.8746,-13.074,-26.957,-20.162,-14.921,40.388,4.5403,-23.879,-10.246,-6.7914,-21.196,5.3707,-2.5401,3.0091
-11.738,20.213,10.486,11.473,16.289,-2.4571,-10.271,21.273,0.87361,18.705,15.11,-18.482,0.98861,-2.4046,1.6696,10.727,21.549
8.8029,-22.165,-6.828,12.186,2.3554,3.8213,7.0061,27.941,-1.8588,2.8464,-2.9107,7.1425,-21.143,0.80286,12.002,-8.2715,-17.824
14.2,6.2533,22.733,-10.742,-6.0727,16.191,2.2059,-7.295,-0.95177,11.998,9.1108,-13.052,9.8392,27.432,-10.343,2.0935,-9.3671
14.359,-11.252,28.396,3.4063,-11.087,1.2652,7.7339,-10.644,-25.056,8.8931,3.8409,-29.336,9.7021,-19.056,21.765,5.2765,27.093
-32.423,12.883,5.2401,-5.5196,-6.6099,-11.87,-18.781,23.432,5.9987,16.039,-6.7111,9.7396,-20.338,15.761,2.571,2.0349,-6.2729
3.747,2.4882,-22.122,3.5877,-39.651,14.536,-6.5655,27.321,-11.372,-1.4336,-0.11726,1.0141,15.575,7.3875,9.3915,-3.1508,-14.397
-19.811,31.377,10.391,18.427,-13.745,12.129,-7.2574,2.4876,9.5697,-2.8043,3.724,4.7713,26.173,-13.602,-6.0357,8.6277,4.3504
-5.4446,-6.3721,-7.3208,-21.079,28.236,-0.47571,-19.79,3.8461,-0.99424,-32.507,-2.7299,6.681,-8.2676,3.4296,14.997,-16.859,-7.811
-4.151,0.24843,-2.6595,5.712,17.987,-32.35,2.296,11.79,-20.359,26.771,12.045,-22.559,25.01,13.984,1.1827,-2.167,29.318
30.141,14.758,-27.45,-23.761,-6.713,-7.7032,-7.6733,9.6303,4.6703,15.462,8.6143,9.0846,0.83486,8.0415,1.872,-7.2696,-18.312
3.515,-27.655,25.92,4.8038,-0.13945,-0.89089,9.1684,3.9543,16.108,-5.88,11.759,18.053,19.295,-24.068,-9.1041,8.9853,0.43866
-0.83857,-10.589,2.6533,11.476,2.0974,-28.831,-2.6973,5.3356,5.7855,-1.5938,-4.7097,-3.1319,27.612,6.3558,-4.1034,-17.169,-3.4503
-4.6133,16.793,-3.9654,4.9201,16.712,-2.079,2.2871,-26.208,13.458,-9.1555,-31.038,5.5339,12.511,-8.4208,9.1903,-16.857,20.413
-7.4426,-26.366,7.6394,7.5206,7.3695,13.689,6.7928,-8.4321,-8.57,-24.272,0.93135,-18.46,1.7286,-13.704,13.089,-12.685,22.784
-23.146,0.092366,16.775,-13.526,4.6043,8.3191,7.8859,-4.1274,-33.953,-0.58558,3.0391,-3.4726,13.086,-0.96779,22.794,-3.7374,-4.6746
-1.548,10.319,5.9036,-34.751,-0.93743,24.897,7.3518,-2.374,2.132,20.69,-11.225,-28.559,16.048,-0.96813,-13.284,-23.449,10.436
1.0736,18.701,33.544,8.0618,-11.542,21.176,-7.9968,16.516,13.987,-13.261,-26.374,18.463,-8.1598,6.097,-34.039,-16.784,13.134
2.751,-2.0474,21.882,-14.441,24.068,1.2572,-0.71552,3.7965,-15.73,17.209,-0.47074,9.5317,-13.451,12.664,-12.444,-10.078,-9.1083
12.014,-9.4037,-4.4417,-7.0235,0.010006,2.0671,-3.3042,-18.224,19.52,2.6692,-14.865,-11.719,19.46,17.592,21.967,1.7608,9.8504
23.424,-23.97,-20.958,6.7336,-18.253,3.9472,-1.1859,-0.51618,2.1206,-10.85,9.9107,-11.708,-6.0209,-7.2833,-27.076,-12.384,-22.093
7.7364,7.5646,5.709,-1.2136,13.697,0.33474,22.024,-12.892,0.86269,4.7621,-21.094,13.291,1.9147,8.8173,4.969,6.1186,9.1273
-6.0053,-9.3552,24.019,-15.718,24.334,20.853,10.863,-11.64,13.772,-6.0698,-9.5285,-1.7932,3.3845,-8.5284,-1.5972,-1.523,23.069
26.27,0.25428,-2.4552,14.6,-10.169,-8.151,32.397,-26.137,-8.5965,-16.982,11.117,13.05,8.1436,16.554,32.046,7.9429,-13.059
-9.4773,-10.235,-3.8359,8.6655,-9.9958,4.1669,-12.19,15.188,-6.2528,-14.278,-4.3558,2.9313,-9.5437,0.62113,-7.5938,13.596,-24.989
4.6694,3.5188,-2.0382,6.2713,-14.113,-20.263,1.4827,-8.1873,37.413,-30.809,-1.0255,6.7682,-13.923,9.5248,-3.0487,-2.9512,-12.093
-21.904,4.0072,10.615,15.64,11.032,12.02,5.413,2.7613,23.841,8.4459,-11.782,-24.396,-11.599,13.958,28.537,-8.8945,1.1456
14.222,-9.3513,0.23481,3.1828,7.247,26.587,-8.7965,-13.096,-13.56,25.019,12.114,22.519,-8.8553,2.4783,11.698,10.084,4.9664
14.197,-2.4254,-8.4265,-16.078,14.772,24.582,26.592,-7.0176,-6.7918,-5.9513,10.588,-10.259,-24.168,-15.975,-10.45,5.8268,-11.44
-8.5951,-2.9661,-12.732,4.1112,2.7813,-7.5251,19.827,-17.65,-1.3425,24.877,6.3874,5.0308,10.898,3.7301,-22.356,14.149,-10.213
0.5209,7.3199,-4.0892,-0.63252,-6.0022,2.5237,-22.638,-9.6151,8.3016,14.797,26.771,23.202,13.471,10.444,4.779,22.818,18.035
-3.1005,10.734,-15.528,7.9388,12.047,18.054,-11.8,-8.1566,-14.772,3.4543,5.6661,2.5275,13.038,4.8713,3.1643,-9.949,16.743
-3.9927,-9.901,-7.4212,42.963,3.1815,-0.016206,-11.729,-24.842,19.442,3.2649,7.7281,2.2149,2.1295,-17.705,-1.8199,-11.294,4.824
9.0931,13.243,-8.814,2.3032,1.4936,-0.60923,-21.867,12.155,-6.7586,-0.16246,-11.871,22.059,13.654,0.023237,6.7885,23.679,-30.515
-9.7128,26.242,21.739,1.7411,-4.1077,5.3493,4.2486,23.848,-9.0936,-4.4187,22.949,-7.5985,9.9315,-2.97,-6.606,9.3546,7.0584
